제안ID,제안제목,제안본문내용,등록일자,연도,공감수,댓글수,답변여부,자치구,임시_대분류,임시_중분류,임시_세분류,임시_생애주기,임시_담당부서,원문URL
PROP-200732,한강공원 인공암벽장안전관리,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200732,2025-10-28,2025,0.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200732
PROP-200723,동호대교 야간조명,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200723,2025-10-26,2025,0.0,0,N,미상,보육·돌봄 인프라,야간·주말·긴급보육,야간·주말·긴급보육,영유아·초등 돌봄,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200723
PROP-200724,서울역 지하철 4호선 에스컬레이터 설치 요청,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200724,2025-10-26,2025,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200724
PROP-200715,학생 주도 프로젝트: 폐의약품 수거 정책 개선안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200715,2025-10-25,2025,54.0,0,Y,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200715
PROP-200709,tbs 교통방송 방송 정상화 대책 세워야,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200709,2025-10-25,2025,1.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200709
PROP-200704,서울 종로구 등 어르신 놀이 문화 공간 전문 휴게 안전 쉼터 마련 검토 청원,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200704,2025-10-24,2025,1.0,0,N,종로구,다자녀·양육비·생활지원,생활비·공공요금·문화비,양육 생활비 부담 완화,양육기 생활지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200704
PROP-200703,외국인 또는 이방인 전용 비상 전화 공간 마련 검토 청원(안내문 부착 포함),https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200703,2025-10-24,2025,0.0,0,N,미상,취약·다양가족 사각지대,다문화·외국인,다문화가족 지원,사각지대 보호,가족지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200703
PROP-200697,서울 한강트램을 반드시 실현시켜주세요.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200697,2025-10-24,2025,2.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200697
PROP-200696,임산부좌석 뱃지태그기능,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200696,2025-10-24,2025,3.0,0,N,미상,임신·난임·생식건강,임산부 건강검사·배려,임산부 배려·건강관리,임신 전·임신 중,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200696
PROP-200695,공공기관 집행 예산 잔액 반납시 인센티브를 통해 국고 아끼면...,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200695,2025-10-24,2025,2.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200695
PROP-200694,"[“먼저 내리고, 차례로 타세요” 교통문화 캠페인]",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200694,2025-10-23,2025,1.0,0,N,미상,다자녀·양육비·생활지원,생활비·공공요금·문화비,양육 생활비 부담 완화,양육기 생활지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200694
PROP-200693,공항버스정류장 표시,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200693,2025-10-23,2025,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200693
PROP-200692,제설제로 인한 가로수의 피해 문제 개선 방안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200692,2025-10-23,2025,15.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200692
PROP-200686,풍납 2동 시설을 늘려주세요.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200686,2025-10-23,2025,63.0,3,Y,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200686
PROP-200684,도심 주택난 해법: 고령층 생활비 보장형 '복수 아파트 공급'과 빌라단지 재건축 규제 완파 전략,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200684,2025-10-23,2025,1.0,0,N,미상,다자녀·양육비·생활지원,생활비·공공요금·문화비,양육 생활비 부담 완화,양육기 생활지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200684
PROP-200683,서울 지하철역 출구번호 체계 개선 및 이용자 혼란 해소,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200683,2025-10-23,2025,58.0,6,Y,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200683
PROP-200668,버스정류장 위치 기준 및 변경,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200668,2025-10-22,2025,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200668
PROP-200681,공공화장실 청결·안전 개선을 위한 IoT 관리 시스템 도입 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200681,2025-10-22,2025,0.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200681
PROP-200682,"서울혁신파크 부지, 매각 중단하고 공원으로 운영하십시오",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200682,2025-10-22,2025,60.0,9,Y,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200682
PROP-200665,"신혼부부 장기전세주택2, 혼인신고와 이혼",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200665,2025-10-21,2025,0.0,0,N,미상,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200665
PROP-200664,서울시 빛공해와 소음 관련 정책의 실효성 및 형평성 개선 방안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200664,2025-10-21,2025,5.0,1,N,미상,다자녀·양육비·생활지원,지역 간 혜택 형평성,다자녀 지역 형평성,양육기 생활지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200664
PROP-200657,토지거래허가구역 내 실수요자 거래 불편 개선 방안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200657,2025-10-21,2025,1.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200657
PROP-200655,강변북로 도로 노면 개선요구,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200655,2025-10-21,2025,0.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200655
PROP-200649,조직도에 담당자 이메일정보 추가 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200649,2025-10-21,2025,2.0,0,N,미상,정보·상담·교육·거버넌스,정보 통합·앱·플랫폼,정보 통합 플랫폼·앱,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200649
PROP-200642,외국인 영어안내 개선,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200642,2025-10-19,2025,3.0,0,N,미상,취약·다양가족 사각지대,다문화·외국인,다문화가족 지원,사각지대 보호,가족지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200642
PROP-200641,빌라 식당가등 주변에 거점 수거시설 운영제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200641,2025-10-19,2025,1.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200641
PROP-200637,"도시 관광 지역 중심 이방인 교통편의와 통역, 병세 추정 긴급 연락 등 소통 안내 방안 관련 제언",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200637,2025-10-19,2025,0.0,1,N,미상,보육·돌봄 인프라,야간·주말·긴급보육,야간·주말·긴급보육,영유아·초등 돌봄,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200637
PROP-200635,웹사이트 비밀번호 보안 개선 로그인,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200635,2025-10-18,2025,4.0,1,N,미상,정보·상담·교육·거버넌스,정보 통합·앱·플랫폼,정보 통합 플랫폼·앱,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200635
PROP-200631,아리수 수도사업소의 민원 처리 방법에 대한 개선 방안 제안드립니다.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200631,2025-10-17,2025,0.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200631
PROP-200627,지하철 문 좁히는 철봉들 철거,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200627,2025-10-17,2025,1.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200627
PROP-200622,[시민규제 발굴단] 서울시 청년의 나이를 늘려주세요!,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200622,2025-10-16,2025,5.0,0,N,미상,임신·난임·생식건강,난임 시술비·횟수·나이 제한,난임 시술 제한 완화,임신 전·임신 중,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200622
PROP-200607,시민참여형 공원정비 플랫폼 ‘우리동네 손수정’ 도입 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200607,2025-10-15,2025,1.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200607
PROP-200608,신설종합시장 환경개선 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200608,2025-10-15,2025,0.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200608
PROP-200609,동부간선도로 지하화 이후 공원화 관련하여..,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200609,2025-10-15,2025,0.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200609
PROP-200611,한강수상버스 강동구로 경유지 확대 문의,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200611,2025-10-15,2025,0.0,0,N,강동구,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200611
PROP-200613,면목행정타운 개발 (sh공사주도),https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200613,2025-10-15,2025,0.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200613
PROP-200612,마포구 역세권 장기전세주택(정비계획) 건립 사전검토 운영기준의 진입도로폭 기준 개선 (폐지),https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200612,2025-10-15,2025,6.0,0,N,마포구,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200612
PROP-200604,한강 나들목 지하 출입로 신설을 통한 지역주민 편의성 및 보행·교통안전도 제고 방안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200604,2025-10-14,2025,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200604
PROP-200600,서초아크로비스타 양방면 시내버스 신설 노선변경 시급,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200600,2025-10-14,2025,3.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200600
PROP-200603,서울시 홍보대사와 함께하는 '시간을 입다'  프로젝트 추진안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200603,2025-10-14,2025,1.0,0,N,미상,정보·상담·교육·거버넌스,정보 통합·앱·플랫폼,정보 통합 플랫폼·앱,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200603
PROP-200596,동대문구 답십리 동서울한양아파트 버스노선 추가 신청합니다.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200596,2025-10-13,2025,0.0,2,N,동대문구,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200596
PROP-200595,[시민규제발굴단] 1. 역세권 장기 전세 주택(정비게획) 건립 사전 검토 운영 기준  법적 근거 없는 행정 절차의 법적 안정성을 훼손시키는 개정 폐지 2.사업 연장 요청 건에 대한 규정 폐지,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200595,2025-10-13,2025,61.0,0,Y,미상,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200595
PROP-200594,신속통합기획 동의률 관련,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200594,2025-10-12,2025,4.0,0,N,미상,정보·상담·교육·거버넌스,정보 통합·앱·플랫폼,정보 통합 플랫폼·앱,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200594
PROP-200591,해치버스 개선 방안 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200591,2025-10-12,2025,1.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200591
