proposal_id,title,issue_type,severity,detail,recommendation,category,sub_category,micro_category,department,source_url
PROP-184107,지하철 등에 임산부/노약자 전용석 아이디어 제안 합니다.,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184107
PROP-184107,지하철 등에 임산부/노약자 전용석 아이디어 제안 합니다.,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184107
PROP-184107,지하철 등에 임산부/노약자 전용석 아이디어 제안 합니다.,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184107
PROP-184041,"길고양이 입양시 중성화 수술, 예방접종 비용 지원 및 쉼터조성을 통한 길고양이 관련 민원 해소 대책 마련",TAXONOMY_MISMATCH,medium,"내용 기반 후보=다자녀·양육비·생활지원, 현재=보육·돌봄 인프라",본문 확인 후 대·중·소분류 재분류,보육·돌봄 인프라,아동 건강·의료 접근성,소아응급·야간진료·영유아검진,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=184041
PROP-183924,안전지킴이(아이들에게 기쁨을!),TAXONOMY_MISMATCH,medium,"내용 기반 후보=보육·돌봄 인프라, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183924
PROP-183875,영유아 놀이장난감 대여사업 추진,TAXONOMY_MISMATCH,medium,"내용 기반 후보=출산·산후 초기지원, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183875
PROP-183817,시내버스 임산부석 가방걸이 설치,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=임신·난임·생식건강",본문 확인 후 대·중·소분류 재분류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183817
PROP-183684,어르신들의 산책로와 아이들의 안전한 숲을 지켜주세요,CORRECTED_EXCLUSION_STALE,high,출산·양육 직접 키워드 또는 조합 조건 미충족 (근거: data/processed/ver2_expanded/상상대로_신규수집_출산양육후보_보정제외로그_ver3.csv),최종 데이터에서 제외 또는 별도 범위 밖 보관,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183684
PROP-183638,임산부교통카드,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=임신·난임·생식건강",본문 확인 후 대·중·소분류 재분류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183638
PROP-183623,맞벌이 부부를 위한 보육 정책제안,TAXONOMY_MISMATCH,medium,"내용 기반 후보=출산·산후 초기지원, 현재=보육·돌봄 인프라",본문 확인 후 대·중·소분류 재분류,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183623
PROP-183550,보건소에서도 난임주사를..,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183550
PROP-183550,보건소에서도 난임주사를..,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183550
PROP-183550,보건소에서도 난임주사를..,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183550
PROP-183549,난임지원해주세요,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183549
PROP-183549,난임지원해주세요,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183549
PROP-183549,난임지원해주세요,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183549
PROP-183490,난임지원받게해주세요,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183490
PROP-183490,난임지원받게해주세요,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183490
PROP-183490,난임지원받게해주세요,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183490
PROP-183452,임산부가 살만한 세상 만들기,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=임신·난임·생식건강",본문 확인 후 대·중·소분류 재분류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183452
PROP-183452,임산부가 살만한 세상 만들기,POLICY_REVIEW,medium,"저장 정책과 안전 매칭 후보 불일치; 후보=맘편한 KTX?SRT 임산부 할인, 핵심어=2개",정책 목적·대상·수단 수동 확인,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183452
PROP-183446,보건소난임주사찬성,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183446
PROP-183446,보건소난임주사찬성,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183446
PROP-183446,보건소난임주사찬성,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183446
PROP-183387,난임부부들을 위하누정책에 힘써주세요,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183387
PROP-183387,난임부부들을 위하누정책에 힘써주세요,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183387
PROP-183387,난임부부들을 위하누정책에 힘써주세요,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183387
PROP-183353,다자녀 전용주차장 설치,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=다자녀·양육비·생활지원",본문 확인 후 대·중·소분류 재분류,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183353
PROP-183322,보건소에서 난임관련주사를 맞게해주세요.,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183322
PROP-183322,보건소에서 난임관련주사를 맞게해주세요.,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183322
PROP-183322,보건소에서 난임관련주사를 맞게해주세요.,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183322
PROP-183275,보건소에서난임관련주사를맞게해주세요,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183275
PROP-183275,보건소에서난임관련주사를맞게해주세요,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183275
PROP-183275,보건소에서난임관련주사를맞게해주세요,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183275
PROP-183197,난임부부주사,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183197
PROP-183197,난임부부주사,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183197
PROP-183197,난임부부주사,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183197
PROP-183190,보건소에서 난임주사 허용해주세요,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183190
PROP-183190,보건소에서 난임주사 허용해주세요,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183190
PROP-183190,보건소에서 난임주사 허용해주세요,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=183190
